Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,HouseAge,YearsSinceRemodel,GarageAge,TotalBathrooms,TotalPorchArea,TotalRooms,Qual_LivingArea,GarageCapacityArea,OverallQual_Squared
2305,120,RL,34.0,3901,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,Twnhs,1Story,6,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,Stone,182.0,Gd,TA,PConc,Gd,TA,Av,ALQ,866.0,Unf,0.0,436.0,1302.0,GasA,Ex,Y,SBrkr,1302,0,0,1302,1.0,0.0,1,1,1,1,Gd,5,Typ,1,Gd,Attchd,2005.0,RFn,2.0,631.0,TA,TA,Y,110,50,0,0,0,0,,,,0,8,2007,New,Partial,2,1,2.0,2.5,50,6,7812,1262.0,36
2306,120,RL,34.0,3903,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,Twnhs,1Story,6,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,Stone,182.0,Gd,TA,PConc,Gd,TA,Av,ALQ,1030.0,Unf,0.0,272.0,1302.0,GasA,Ex,Y,SBrkr,1302,0,0,1302,1.0,0.0,1,1,1,1,Gd,5,Typ,1,Gd,Attchd,2005.0,RFn,2.0,631.0,TA,TA,Y,110,50,0,0,0,0,,,,0,5,2007,WD,Normal,2,1,2.0,2.5,50,6,7812,1262.0,36
2307,120,RL,41.0,6289,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,6,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,Stone,256.0,Gd,TA,PConc,Gd,TA,Av,ALQ,762.0,Unf,0.0,600.0,1362.0,GasA,Ex,Y,SBrkr,1362,0,0,1362,1.0,0.0,2,0,2,1,Gd,6,Typ,1,Gd,Attchd,2005.0,RFn,2.0,460.0,TA,TA,Y,192,28,0,0,0,0,,,,0,6,2007,WD,Normal,2,1,2.0,3.0,28,7,8172,920.0,36
2308,120,RL,34.0,4590,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,Twnhs,1Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,Stone,108.0,Gd,TA,PConc,Gd,Gd,Mn,GLQ,24.0,Unf,0.0,1530.0,1554.0,GasA,Ex,Y,SBrkr,1554,0,0,1554,0.0,0.0,2,0,2,1,Gd,6,Typ,1,Gd,Attchd,2006.0,RFn,2.0,627.0,TA,TA,Y,156,73,0,0,0,0,,,,0,5,2007,CWD,Normal,1,1,1.0,2.0,73,7,12432,1254.0,64
2309,120,RL,48.0,7841,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,9,5,2005,2005,Hip,CompShg,MetalSd,MetalSd,BrkFace,394.0,Ex,TA,PConc,Ex,TA,No,GLQ,848.0,Unf,0.0,729.0,1577.0,GasA,Ex,Y,SBrkr,1577,0,0,1577,1.0,0.0,2,0,2,1,Ex,6,Typ,1,Gd,Attchd,2005.0,RFn,2.0,564.0,TA,TA,Y,203,39,0,0,0,0,,,,0,5,2007,WD,Normal,2,2,2.0,3.0,39,7,14193,1128.0,81
2310,120,RL,48.0,6240,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,8,5,2006,2006,Hip,CompShg,MetalSd,MetalSd,BrkFace,176.0,Gd,TA,PConc,Gd,TA,No,GLQ,24.0,Unf,0.0,1300.0,1324.0,GasA,Ex,Y,SBrkr,1324,0,0,1324,0.0,0.0,2,0,2,1,Gd,6,Typ,1,Gd,Attchd,2006.0,Fin,2.0,550.0,TA,TA,Y,0,38,0,0,0,0,,,,0,9,2007,New,Partial,1,1,1.0,2.0,38,7,10592,1100.0,64
2311,120,RL,48.0,3242,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,7,5,2003,2003,Gable,CompShg,VinylSd,Wd Shng,Stone,235.0,Gd,TA,PConc,Gd,TA,No,GLQ,1000.0,Unf,0.0,405.0,1405.0,GasA,Ex,Y,SBrkr,1405,0,0,1405,1.0,0.0,2,0,2,1,Gd,6,Typ,1,Gd,Attchd,2003.0,RFn,2.0,478.0,TA,TA,Y,136,36,0,0,0,0,,,,0,3,2007,WD,Normal,4,4,4.0,3.0,36,7,9835,956.0,49
2312,60,RL,59.0,15810,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,RRAn,Norm,1Fam,2Story,6,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,,,Gd,TA,CBlock,Gd,TA,No,Unf,0.0,Unf,0.0,768.0,768.0,GasA,Ex,Y,SBrkr,768,728,0,1496,0.0,0.0,3,0,3,1,Gd,7,Typ,0,,Attchd,2007.0,Unf,2.0,572.0,TA,TA,Y,100,0,0,0,0,0,,,,0,5,2007,New,Partial,0,0,0.0,3.0,0,8,8976,1144.0,36
2313,60,RL,65.0,10237,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,RRAn,Norm,1Fam,2Story,6,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,768.0,768.0,GasA,Ex,Y,SBrkr,768,768,0,1536,0.0,0.0,2,1,3,1,Gd,6,Typ,1,Gd,Attchd,2005.0,Fin,2.0,400.0,TA,TA,Y,100,38,0,0,0,0,,,,0,6,2007,WD,Normal,2,1,2.0,2.5,38,7,9216,800.0,36
2314,60,RL,58.0,13204,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,RRAn,Norm,1Fam,2Story,7,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,Stone,44.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,608.0,608.0,GasA,Ex,Y,SBrkr,608,850,0,1458,0.0,0.0,2,0,3,1,Gd,6,Typ,0,,BuiltIn,2007.0,Fin,2.0,454.0,TA,TA,Y,100,33,0,0,0,0,,,,0,5,2007,New,Partial,1,0,0.0,2.0,33,7,10206,908.0,49
2315,60,RL,62.0,8857,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,738.0,738.0,GasA,Ex,Y,SBrkr,738,757,0,1495,0.0,0.0,2,1,3,1,Gd,7,Typ,1,Gd,Attchd,2006.0,RFn,2.0,440.0,TA,TA,Y,100,30,0,0,0,0,,,,0,3,2007,New,Partial,1,1,1.0,2.5,30,8,8970,880.0,36
2316,60,RL,63.0,9729,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,698.0,698.0,GasA,Ex,Y,SBrkr,698,1048,0,1746,1.0,0.0,2,1,3,1,Gd,6,Typ,1,Gd,BuiltIn,2007.0,Unf,3.0,350.0,TA,TA,Y,0,34,0,0,0,0,,,,0,6,2007,New,Partial,1,0,0.0,3.5,34,7,10476,1050.0,36
2317,20,RL,88.0,12216,Pave,,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,1Story,6,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,,0.0,TA,TA,PConc,Gd,TA,Av,GLQ,918.0,Unf,0.0,408.0,1326.0,GasA,Ex,Y,SBrkr,1326,0,0,1326,1.0,0.0,2,0,3,1,Gd,6,Typ,0,,Attchd,2005.0,Fin,2.0,388.0,TA,TA,Y,120,23,0,0,0,0,,,Shed,2000,6,2007,WD,Normal,2,2,2.0,3.0,23,7,7956,776.0,36
2318,60,RL,72.0,8229,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,Stone,22.0,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,0.0,752.0,752.0,GasA,Ex,Y,SBrkr,752,752,0,1504,0.0,0.0,2,1,3,1,Gd,6,Typ,0,,Attchd,2007.0,Fin,2.0,440.0,TA,TA,Y,100,32,0,0,0,0,,,,0,12,2007,New,Partial,0,0,0.0,2.5,32,7,9024,880.0,36
2319,60,RL,64.0,7713,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,Stone,16.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,728.0,728.0,GasA,Ex,Y,SBrkr,728,728,0,1456,0.0,0.0,2,1,3,1,Gd,7,Typ,0,,Attchd,2007.0,Fin,2.0,400.0,TA,TA,Y,100,24,0,0,0,0,,,,0,7,2007,New,Partial,0,0,0.0,2.5,24,8,10192,800.0,49
2320,20,RL,64.0,7697,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,1Story,7,6,2007,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1246.0,1246.0,GasA,Ex,Y,SBrkr,1258,0,0,1258,0.0,0.0,2,0,3,1,Gd,6,Typ,0,,Attchd,2007.0,RFn,2.0,462.0,TA,TA,Y,0,0,0,0,0,0,,,,0,8,2007,New,Partial,0,0,0.0,2.0,0,7,8806,924.0,49
2321,120,RL,,3621,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,8,5,2003,2003,Hip,CompShg,VinylSd,VinylSd,BrkFace,72.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,1084.0,Unf,0.0,322.0,1406.0,GasA,Ex,Y,SBrkr,1589,0,0,1589,1.0,0.0,2,0,2,1,Gd,7,Typ,1,TA,Attchd,2003.0,Fin,3.0,630.0,TA,TA,Y,143,20,0,0,0,0,,,,0,11,2007,WD,Normal,4,4,4.0,3.0,20,8,12712,1890.0,64
2322,20,RL,53.0,3710,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,1Fam,1Story,7,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,16.0,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,0.0,1266.0,1266.0,GasA,Ex,Y,SBrkr,1266,0,0,1266,0.0,0.0,2,0,2,1,Gd,6,Typ,1,Gd,Attchd,2007.0,Fin,2.0,388.0,TA,TA,Y,100,16,0,0,0,0,,,,0,8,2007,New,Partial,0,0,0.0,2.0,16,7,8862,776.0,49
2323,80,RL,65.0,16219,Pave,,IR2,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,SLvl,7,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,,0.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,779.0,Unf,0.0,56.0,835.0,GasA,Ex,Y,SBrkr,1119,0,0,1119,1.0,0.0,2,0,2,1,Gd,5,Typ,0,,Attchd,2004.0,Fin,2.0,437.0,TA,TA,Y,100,24,0,0,0,0,,,,0,4,2007,WD,Normal,3,2,3.0,3.0,24,6,7833,874.0,49
2324,80,RL,87.0,11084,Pave,,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,SLvl,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,192.0,Unf,0.0,192.0,384.0,GasA,Ex,Y,SBrkr,744,630,0,1374,1.0,0.0,2,1,3,1,Gd,8,Typ,1,Gd,BuiltIn,2004.0,Fin,2.0,400.0,TA,TA,Y,100,0,0,0,0,0,,,,0,6,2007,WD,Family,3,3,3.0,3.5,0,9,9618,800.0,49
2325,20,RL,59.0,10936,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,1Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,,0.0,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,0.0,1510.0,1510.0,GasA,Ex,Y,SBrkr,1525,0,0,1525,0.0,0.0,2,1,3,1,Gd,6,Typ,1,Gd,Attchd,2006.0,RFn,2.0,534.0,TA,TA,Y,100,18,0,0,0,0,,,,0,4,2007,New,Partial,1,1,1.0,2.5,18,7,10675,1068.0,49
2326,80,RL,,11950,Pave,,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,SLvl,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,,,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,384.0,384.0,GasA,Ex,Y,SBrkr,754,640,0,1394,0.0,0.0,2,1,3,1,Gd,7,Typ,1,TA,BuiltIn,2003.0,Fin,2.0,400.0,TA,TA,Y,100,0,0,0,0,0,,,,0,10,2007,WD,Normal,4,4,4.0,2.5,0,8,9758,800.0,49
2327,60,RL,63.0,7875,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,16.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,847.0,847.0,GasA,Ex,Y,SBrkr,847,1101,0,1948,0.0,0.0,2,1,4,1,Gd,8,Typ,1,Gd,BuiltIn,2003.0,Fin,2.0,434.0,TA,TA,Y,0,48,0,0,0,0,,,,0,7,2007,WD,Normal,4,4,4.0,2.5,48,9,13636,868.0,49
2328,60,RL,,8740,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,574.0,Unf,0.0,280.0,854.0,GasA,Ex,Y,SBrkr,864,1131,0,1995,0.0,0.0,2,1,4,1,Gd,8,Typ,1,Gd,BuiltIn,2002.0,Fin,2.0,435.0,TA,TA,Y,264,48,0,0,0,0,,,,0,7,2007,WD,Normal,5,5,5.0,2.5,48,9,13965,870.0,49
2329,60,RL,58.0,9487,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,,0.0,TA,TA,PConc,Gd,TA,No,GLQ,520.0,Unf,0.0,395.0,915.0,GasA,Ex,Y,SBrkr,940,750,0,1690,1.0,0.0,2,1,3,1,TA,7,Typ,1,TA,Attchd,2000.0,RFn,2.0,442.0,TA,TA,Y,0,50,0,0,0,0,,,,0,6,2007,WD,Normal,7,7,7.0,3.5,50,8,10140,884.0,36
2330,60,RL,59.0,9649,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,1999,2000,Gable,CompShg,VinylSd,VinylSd,,0.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,941.0,941.0,GasA,Ex,Y,SBrkr,961,683,0,1644,0.0,0.0,2,1,3,1,TA,7,Typ,1,TA,Attchd,1999.0,RFn,2.0,460.0,TA,TA,Y,460,42,0,0,0,0,,,,0,5,2007,WD,Normal,8,7,8.0,2.5,42,8,9864,920.0,36
2331,60,RL,100.0,12191,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1997,1998,Hip,CompShg,VinylSd,VinylSd,BrkFace,515.0,Gd,TA,PConc,Gd,TA,Av,GLQ,1181.0,Unf,0.0,598.0,1779.0,GasA,Ex,Y,SBrkr,1779,772,0,2551,1.0,0.0,2,1,4,1,Gd,8,Typ,2,TA,Attchd,1998.0,Fin,3.0,925.0,TA,TA,Y,76,61,0,0,0,0,,,,0,6,2007,WD,Normal,10,9,9.0,3.5,61,9,20408,2775.0,64
2332,60,RL,89.0,10557,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,9,5,1998,1998,Gable,CompShg,MetalSd,MetalSd,BrkFace,422.0,Gd,TA,PConc,Ex,TA,Gd,GLQ,672.0,Unf,0.0,736.0,1408.0,GasA,Ex,Y,SBrkr,1671,1407,0,3078,1.0,0.0,2,1,4,1,Gd,9,Typ,1,TA,Attchd,1998.0,Fin,3.0,806.0,TA,TA,Y,108,87,0,0,0,0,,,,0,7,2007,WD,Normal,9,9,9.0,3.5,87,10,27702,2418.0,81
2333,60,RL,74.0,11002,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1998,1999,Gable,CompShg,VinylSd,VinylSd,,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,1048.0,Unf,0.0,341.0,1389.0,GasA,Ex,Y,SBrkr,1411,1171,0,2582,1.0,0.0,2,1,4,1,Gd,9,Typ,1,TA,Attchd,1998.0,Fin,3.0,758.0,TA,TA,Y,286,60,0,0,0,0,,,,0,1,2007,WD,Normal,9,8,9.0,3.5,60,10,20656,2274.0,64
2334,60,RL,83.0,10790,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,7,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,275.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1066.0,1066.0,GasA,Ex,Y,SBrkr,1108,1277,0,2385,0.0,0.0,2,1,4,1,Gd,8,Typ,1,TA,BuiltIn,1998.0,Fin,3.0,600.0,TA,TA,Y,120,38,0,0,0,0,,,,0,5,2007,WD,Normal,9,9,9.0,2.5,38,9,16695,1800.0,49
2335,60,RL,88.0,11762,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1992,1993,Gable,CompShg,VinylSd,VinylSd,BrkFace,309.0,Gd,TA,PConc,Ex,TA,No,GLQ,335.0,Unf,0.0,770.0,1105.0,GasA,Ex,Y,SBrkr,1105,1097,0,2202,1.0,0.0,2,1,4,1,Gd,9,Typ,1,TA,Attchd,1992.0,RFn,2.0,517.0,TA,TA,Y,0,65,0,0,144,0,,,,0,9,2007,WD,Normal,15,14,15.0,3.5,209,10,17616,1034.0,64
2336,60,RL,82.0,9044,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1996,1997,Gable,CompShg,VinylSd,VinylSd,BrkFace,526.0,Gd,Gd,PConc,Gd,TA,No,GLQ,1225.0,Unf,0.0,100.0,1325.0,GasA,Ex,Y,SBrkr,1335,1203,0,2538,0.0,0.0,2,1,4,1,Gd,8,Typ,1,TA,Attchd,1996.0,RFn,3.0,933.0,TA,TA,Y,198,92,0,0,0,0,,,,0,5,2007,WD,Normal,11,10,11.0,2.5,92,9,20304,2799.0,64
2337,20,RL,75.0,9910,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Feedr,Norm,1Fam,1Story,7,6,2007,2007,Gable,CompShg,VinylSd,VinylSd,,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1369.0,1369.0,GasA,Ex,Y,SBrkr,1369,0,0,1369,0.0,0.0,2,0,3,1,Gd,5,Typ,0,,Attchd,2007.0,Unf,2.0,605.0,TA,TA,Y,0,203,0,0,0,0,,,,0,9,2007,New,Partial,0,0,0.0,2.0,203,6,9583,1210.0,49
2338,20,RL,91.0,11830,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Feedr,Norm,1Fam,1Story,8,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,164.0,Gd,TA,PConc,Gd,TA,No,GLQ,1220.0,Unf,0.0,322.0,1542.0,GasA,Ex,Y,SBrkr,1542,0,0,1542,1.0,0.0,2,0,3,1,Gd,6,Typ,1,Gd,Attchd,2007.0,Unf,3.0,852.0,TA,TA,Y,168,110,0,0,0,0,,,,0,7,2007,New,Partial,0,0,0.0,3.0,110,7,12336,2556.0,64
2339,20,RL,76.0,10612,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,248.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,28.0,Unf,0.0,1496.0,1524.0,GasA,Gd,Y,SBrkr,1534,0,0,1534,0.0,0.0,2,0,3,1,Gd,7,Typ,1,Gd,Attchd,2006.0,Fin,2.0,484.0,TA,TA,Y,168,46,0,0,0,0,,,,0,1,2007,WD,Family,1,1,1.0,2.0,46,8,12272,968.0,64
2340,20,RL,98.0,12291,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,10,5,2007,2007,Hip,CompShg,CemntBd,CmentBd,BrkFace,754.0,Ex,TA,PConc,Ex,TA,Av,GLQ,1572.0,Unf,0.0,394.0,1966.0,GasA,Ex,Y,SBrkr,1966,0,0,1966,1.0,0.0,2,0,1,1,Ex,6,Typ,1,Gd,Attchd,2007.0,Fin,3.0,1092.0,TA,TA,Y,76,52,0,0,0,0,,,,0,10,2007,New,Partial,0,0,0.0,3.0,52,7,19660,3276.0,100
2341,20,RL,85.0,9965,Pave,,Reg,Lvl,AllPub,FR2,Gtl,Somerst,Feedr,Norm,1Fam,1Story,7,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,,,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1528.0,1528.0,GasA,Ex,Y,SBrkr,1528,0,0,1528,0.0,0.0,3,2,3,1,Gd,6,Typ,1,TA,Attchd,2007.0,Unf,2.0,480.0,TA,TA,Y,0,228,0,0,0,0,,,,0,9,2007,New,Partial,0,0,0.0,4.0,228,7,10696,960.0,49
2342,20,RL,74.0,8847,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,148.0,Gd,TA,PConc,Gd,TA,Av,GLQ,769.0,Unf,0.0,769.0,1538.0,GasA,Ex,Y,SBrkr,1538,0,0,1538,1.0,0.0,2,0,3,1,Gd,7,Typ,0,,Attchd,2005.0,RFn,2.0,484.0,TA,TA,Y,146,40,0,0,0,0,,,,0,12,2007,WD,Normal,2,2,2.0,3.0,40,8,12304,968.0,64
2343,20,RL,70.0,8251,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,7,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,143.0,Gd,TA,PConc,Gd,Gd,Av,GLQ,778.0,Unf,0.0,716.0,1494.0,GasA,Ex,Y,SBrkr,1506,0,0,1506,1.0,0.0,2,0,3,1,Gd,7,Typ,1,Gd,Attchd,2005.0,RFn,2.0,672.0,TA,TA,Y,192,35,0,0,0,0,,,,0,4,2007,WD,Normal,2,1,2.0,3.0,35,8,10542,1344.0,49
2344,60,RL,70.0,9605,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,982.0,982.0,GasA,Ex,Y,SBrkr,982,995,0,1977,0.0,0.0,2,1,3,1,Gd,7,Typ,0,,Attchd,2006.0,RFn,3.0,574.0,TA,TA,Y,240,53,0,0,0,0,,,,0,7,2007,WD,Family,1,1,1.0,2.5,53,8,13839,1722.0,49
2345,60,RL,75.0,8778,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1302.0,1302.0,GasA,Ex,Y,SBrkr,1302,528,0,1830,0.0,0.0,2,1,3,1,Gd,7,Typ,0,,BuiltIn,2006.0,RFn,3.0,859.0,TA,TA,Y,0,40,0,0,0,0,,,,0,3,2007,WD,Normal,1,1,1.0,2.5,40,8,14640,2577.0,64
2346,20,FV,72.0,8640,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,24.0,Unf,0.0,1314.0,1338.0,GasA,Ex,Y,SBrkr,1338,0,0,1338,0.0,0.0,2,0,3,1,Gd,6,Typ,0,,Attchd,2007.0,RFn,2.0,598.0,TA,TA,Y,0,141,0,0,0,0,,,,0,11,2007,New,Partial,0,0,0.0,2.0,141,7,10704,1196.0,64
2347,20,FV,75.0,9000,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,7,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1335.0,1335.0,GasA,Ex,Y,SBrkr,1335,0,0,1335,0.0,0.0,2,0,3,1,Gd,6,Typ,0,,Attchd,2007.0,RFn,2.0,575.0,TA,TA,Y,0,210,0,0,0,0,,,,0,6,2007,New,Partial,1,0,0.0,2.0,210,7,9345,1150.0,49
2348,60,FV,72.0,8640,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,8,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,350.0,Unf,0.0,546.0,896.0,GasA,Ex,Y,SBrkr,896,896,0,1792,0.0,0.0,2,1,3,1,Gd,8,Typ,0,,Attchd,2007.0,Fin,2.0,590.0,TA,TA,Y,184,96,0,0,0,0,,,,0,11,2007,New,Partial,0,0,0.0,2.5,96,9,14336,1180.0,64
2349,60,FV,81.0,10411,Pave,,Reg,Lvl,AllPub,Corner,Gtl,Somerst,Norm,Norm,1Fam,2Story,5,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,,0.0,Gd,TA,CBlock,Gd,TA,,Unf,0.0,Unf,0.0,725.0,725.0,GasA,Ex,Y,SBrkr,725,863,0,1588,0.0,0.0,3,0,3,1,Gd,8,Typ,0,,Attchd,2007.0,Unf,2.0,561.0,TA,TA,Y,0,0,0,0,0,0,,,,0,7,2007,New,Partial,0,0,0.0,3.0,0,9,7940,1122.0,25
